"campaign" "pdays" "previous" "poutcome"
"4022" 3 -1 0 "unknown"
"4023" 3 -1 0 "unknown"
"4024" 2 -1 0 "unknown"
"4025" 6 -1 0 "unknown"
"4026" 2 -1 0 "unknown"
"4027" 2 -1 0 "unknown"
"4028" 6 -1 0 "unknown"
"4029" 3 -1 0 "unknown"
"4030" 3 -1 0 "unknown"
"4031" 5 -1 0 "unknown"
"4032" 4 -1 0 "unknown"
"4033" 3 -1 0 "unknown"
"4034" 7 -1 0 "unknown"
"4035" 4 -1 0 "unknown"
"4036" 4 -1 0 "unknown"
"4037" 4 -1 0 "unknown"
"4038" 6 -1 0 "unknown"
"4039" 7 -1 0 "unknown"
"4040" 5 -1 0 "unknown"
"4041" 4 -1 0 "unknown"
"4042" 7 -1 0 "unknown"
"4043" 4 -1 0 "unknown"
"4044" 3 -1 0 "unknown"
"4045" 3 -1 0 "unknown"
"4046" 19 -1 0 "unknown"
"4047" 4 -1 0 "unknown"
"4048" 7 -1 0 "unknown"
"4049" 2 -1 0 "unknown"
"4050" 2 -1 0 "unknown"
"4051" 4 -1 0 "unknown"
"4052" 2 -1 0 "unknown"
"4053" 3 -1 0 "unknown"
"4054" 2 -1 0 "unknown"
"4055" 2 -1 0 "unknown"
"4056" 2 -1 0 "unknown"
"4057" 3 -1 0 "unknown"
"4058" 2 -1 0 "unknown"
"4059" 2 -1 0 "unknown"
"4060" 5 -1 0 "unknown"
"4061" 3 -1 0 "unknown"
"4062" 2 -1 0 "unknown"
"4063" 2 -1 0 "unknown"
"4064" 4 -1 0 "unknown"
"4065" 6 -1 0 "unknown"
"4066" 1 -1 0 "unknown"
"4067" 1 -1 0 "unknown"
"4068" 1 -1 0 "unknown"
"4069" 1 -1 0 "unknown"
"4070" 7 -1 0 "unknown"
"4071" 5 -1 0 "unknown"
"4072" 2 -1 0 "unknown"
"4073" 1 -1 0 "unknown"
"4074" 1 -1 0 "unknown"
"4075" 3 -1 0 "unknown"
"4076" 4 -1 0 "unknown"
"4077" 1 -1 0 "unknown"
"4078" 2 -1 0 "unknown"
"4079" 1 -1 0 "unknown"
"4080" 1 -1 0 "unknown"
"4081" 3 -1 0 "unknown"
"4082" 1 -1 0 "unknown"
"4083" 1 -1 0 "unknown"
"4084" 1 -1 0 "unknown"
"4085" 1 -1 0 "unknown"
"4086" 2 -1 0 "unknown"
"4087" 1 -1 0 "unknown"
"4088" 1 -1 0 "unknown"
"4089" 3 -1 0 "unknown"
"4090" 2 -1 0 "unknown"
"4091" 1 -1 0 "unknown"
"4092" 1 -1 0 "unknown"
"4093" 1 -1 0 "unknown"
"4094" 1 -1 0 "unknown"
"4095" 6 -1 0 "unknown"
"4096" 4 -1 0 "unknown"
"4097" 1 -1 0 "unknown"
"4098" 3 -1 0 "unknown"
"4099" 1 -1 0 "unknown"
"4100" 2 -1 0 "unknown"
"4101" 2 -1 0 "unknown"
"4102" 1 -1 0 "unknown"
"4103" 1 -1 0 "unknown"
"4104" 2 -1 0 "unknown"
"4105" 2 -1 0 "unknown"
"4106" 1 -1 0 "unknown"
"4107" 1 -1 0 "unknown"
"4108" 1 -1 0 "unknown"
"4109" 1 -1 0 "unknown"
"4110" 1 -1 0 "unknown"
"4111" 1 -1 0 "unknown"
"4112" 2 -1 0 "unknown"
"4113" 6 -1 0 "unknown"
"4114" 1 -1 0 "unknown"
"4115" 1 -1 0 "unknown"
"4116" 1 -1 0 "unknown"
"4117" 2 -1 0 "unknown"
"4118" 1 -1 0 "unknown"
"4119" 1 -1 0 "unknown"
"4120" 1 -1 0 "unknown"
"4121" 1 -1 0 "unknown"
"4122" 1 -1 0 "unknown"
"4123" 3 -1 0 "unknown"
"4124" 2 -1 0 "unknown"
"4125" 1 -1 0 "unknown"
"4126" 2 -1 0 "unknown"
"4127" 1 -1 0 "unknown"
"4128" 3 -1 0 "unknown"
"4129" 1 -1 0 "unknown"
"4130" 2 -1 0 "unknown"
"4131" 5 -1 0 "unknown"
"4132" 3 -1 0 "unknown"
"4133" 1 -1 0 "unknown"
"4134" 1 -1 0 "unknown"
"4135" 4 -1 0 "unknown"
"4136" 1 -1 0 "unknown"
"4137" 2 -1 0 "unknown"
"4138" 1 -1 0 "unknown"
"4139" 1 -1 0 "unknown"
"4140" 12 -1 0 "unknown"
"4141" 3 -1 0 "unknown"
"4142" 4 -1 0 "unknown"
"4143" 1 -1 0 "unknown"
"4144" 1 -1 0 "unknown"
"4145" 1 -1 0 "unknown"
"4146" 1 -1 0 "unknown"
"4147" 2 -1 0 "unknown"
"4148" 1 -1 0 "unknown"
"4149" 1 -1 0 "unknown"
"4150" 1 -1 0 "unknown"
"4151" 2 -1 0 "unknown"
"4152" 3 -1 0 "unknown"
"4153" 1 -1 0 "unknown"
"4154" 2 -1 0 "unknown"
"4155" 1 -1 0 "unknown"
"4156" 1 -1 0 "unknown"
"4157" 1 -1 0 "unknown"
"4158" 3 -1 0 "unknown"
"4159" 1 -1 0 "unknown"
"4160" 2 -1 0 "unknown"
"4161" 1 -1 0 "unknown"
"4162" 3 -1 0 "unknown"
"4163" 3 -1 0 "unknown"
"4164" 2 -1 0 "unknown"
"4165" 5 -1 0 "unknown"
"4166" 2 -1 0 "unknown"
"4167" 1 -1 0 "unknown"
"4168" 2 -1 0 "unknown"
"4169" 2 -1 0 "unknown"
"4170" 1 -1 0 "unknown"
"4171" 1 -1 0 "unknown"
"4172" 2 -1 0 "unknown"
"4173" 1 -1 0 "unknown"
"4174" 1 -1 0 "unknown"
"4175" 1 -1 0 "unknown"
"4176" 1 -1 0 "unknown"
"4177" 1 -1 0 "unknown"
"4178" 1 -1 0 "unknown"
"4179" 1 -1 0 "unknown"
"4180" 1 -1 0 "unknown"
"4181" 1 -1 0 "unknown"
"4182" 2 -1 0 "unknown"
"4183" 3 -1 0 "unknown"
"4184" 3 -1 0 "unknown"
"4185" 1 -1 0 "unknown"
"4186" 1 -1 0 "unknown"
"4187" 3 -1 0 "unknown"
"4188" 5 -1 0 "unknown"
"4189" 11 -1 0 "unknown"
"4190" 4 -1 0 "unknown"
"4191" 2 -1 0 "unknown"
"4192" 2 -1 0 "unknown"
"4193" 2 -1 0 "unknown"
"4194" 2 -1 0 "unknown"
"4195" 12 -1 0 "unknown"
"4196" 2 -1 0 "unknown"
"4197" 4 -1 0 "unknown"
"4198" 1 -1 0 "unknown"
"4199" 3 -1 0 "unknown"
"4200" 3 -1 0 "unknown"
"4201" 4 -1 0 "unknown"
"4202" 1 -1 0 "unknown"
"4203" 3 -1 0 "unknown"
"4204" 1 -1 0 "unknown"
"4205" 1 -1 0 "unknown"
"4206" 1 -1 0 "unknown"
"4207" 1 -1 0 "unknown"
"4208" 1 -1 0 "unknown"
"4209" 14 -1 0 "unknown"
"4210" 3 -1 0 "unknown"
"4211" 3 -1 0 "unknown"
"4212" 6 -1 0 "unknown"
"4213" 3 -1 0 "unknown"
"4214" 1 -1 0 "unknown"
"4215" 4 -1 0 "unknown"
"4216" 1 -1 0 "unknown"
"4217" 3 -1 0 "unknown"
"4218" 3 -1 0 "unknown"
"4219" 3 -1 0 "unknown"
"4220" 1 -1 0 "unknown"
"4221" 1 -1 0 "unknown"
"4222" 1 -1 0 "unknown"
"4223" 2 -1 0 "unknown"
"4224" 1 -1 0 "unknown"
"4225" 1 -1 0 "unknown"
"4226" 1 -1 0 "unknown"
"4227" 2 -1 0 "unknown"
"4228" 1 -1 0 "unknown"
"4229" 2 -1 0 "unknown"
"4230" 1 -1 0 "unknown"
"4231" 1 -1 0 "unknown"
"4232" 1 -1 0 "unknown"
"4233" 4 -1 0 "unknown"
"4234" 3 -1 0 "unknown"
"4235" 1 -1 0 "unknown"
"4236" 1 -1 0 "unknown"
"4237" 7 -1 0 "unknown"
"4238" 1 -1 0 "unknown"
"4239" 1 -1 0 "unknown"
"4240" 1 -1 0 "unknown"
"4241" 1 -1 0 "unknown"
"4242" 1 -1 0 "unknown"
"4243" 1 -1 0 "unknown"
"4244" 1 -1 0 "unknown"
"4245" 6 -1 0 "unknown"
"4246" 2 -1 0 "unknown"
"4247" 1 -1 0 "unknown"
"4248" 2 -1 0 "unknown"
"4249" 1 -1 0 "unknown"
"4250" 4 -1 0 "unknown"
"4251" 1 -1 0 "unknown"
"4252" 1 -1 0 "unknown"
"4253" 4 -1 0 "unknown"
"4254" 1 -1 0 "unknown"
"4255" 1 -1 0 "unknown"
"4256" 2 -1 0 "unknown"
"4257" 2 -1 0 "unknown"
"4258" 3 -1 0 "unknown"
"4259" 3 -1 0 "unknown"
"4260" 2 -1 0 "unknown"
"4261" 1 -1 0 "unknown"
"4262" 1 -1 0 "unknown"
"4263" 2 -1 0 "unknown"
"4264" 2 -1 0 "unknown"
"4265" 5 -1 0 "unknown"
"4266" 1 -1 0 "unknown"
"4267" 3 -1 0 "unknown"
"4268" 1 -1 0 "unknown"
"4269" 1 -1 0 "unknown"
"4270" 2 -1 0 "unknown"
"4271" 1 -1 0 "unknown"
"4272" 3 -1 0 "unknown"
"4273" 1 -1 0 "unknown"
"4274" 1 -1 0 "unknown"
"4275" 6 -1 0 "unknown"
"4276" 43 -1 0 "unknown"
"4277" 2 -1 0 "unknown"
"4278" 5 -1 0 "unknown"
"4279" 5 -1 0 "unknown"
"4280" 2 -1 0 "unknown"
"4281" 9 -1 0 "unknown"
"4282" 3 -1 0 "unknown"
"4283" 11 -1 0 "unknown"
"4284" 1 -1 0 "unknown"
"4285" 5 -1 0 "unknown"
"4286" 1 -1 0 "unknown"
"4287" 3 -1 0 "unknown"
"4288" 2 -1 0 "unknown"
"4289" 3 -1 0 "unknown"
"4290" 1 -1 0 "unknown"
"4291" 2 -1 0 "unknown"
"4292" 2 -1 0 "unknown"
"4293" 3 -1 0 "unknown"
"4294" 2 -1 0 "unknown"
"4295" 4 -1 0 "unknown"
"4296" 2 -1 0 "unknown"
"4297" 2 -1 0 "unknown"
"4298" 2 -1 0 "unknown"
"4299" 3 -1 0 "unknown"
"4300" 51 -1 0 "unknown"
"4301" 13 -1 0 "unknown"
"4302" 3 -1 0 "unknown"
"4303" 5 -1 0 "unknown"
"4304" 2 -1 0 "unknown"
"4305" 2 -1 0 "unknown"
"4306" 2 -1 0 "unknown"
"4307" 2 -1 0 "unknown"
"4308" 2 -1 0 "unknown"
"4309" 6 -1 0 "unknown"
"4310" 9 -1 0 "unknown"
"4311" 2 -1 0 "unknown"
"4312" 4 -1 0 "unknown"
"4313" 2 -1 0 "unknown"
"4314" 2 -1 0 "unknown"
"4315" 2 -1 0 "unknown"
"4316" 3 -1 0 "unknown"
"4317" 2 -1 0 "unknown"
"4318" 2 -1 0 "unknown"
"4319" 5 -1 0 "unknown"
"4320" 7 -1 0 "unknown"
"4321" 2 -1 0 "unknown"
"4322" 6 -1 0 "unknown"
"4323" 3 -1 0 "unknown"
"4324" 4 -1 0 "unknown"
"4325" 5 -1 0 "unknown"
"4326" 3 -1 0 "unknown"
"4327" 6 -1 0 "unknown"
"4328" 2 -1 0 "unknown"
"4329" 13 -1 0 "unknown"
"4330" 5 -1 0 "unknown"
"4331" 63 -1 0 "unknown"
"4332" 5 -1 0 "unknown"
"4333" 10 -1 0 "unknown"
"4334" 2 -1 0 "unknown"
"4335" 41 -1 0 "unknown"
"4336" 5 -1 0 "unknown"
"4337" 3 -1 0 "unknown"
"4338" 2 -1 0 "unknown"
"4339" 26 -1 0 "unknown"
"4340" 7 -1 0 "unknown"
"4341" 4 -1 0 "unknown"
"4342" 3 -1 0 "unknown"
"4343" 7 -1 0 "unknown"
"4344" 8 -1 0 "unknown"
"4345" 6 -1 0 "unknown"
"4346" 4 -1 0 "unknown"
"4347" 2 -1 0 "unknown"
"4348" 10 -1 0 "unknown"
"4349" 9 -1 0 "unknown"
"4350" 5 -1 0 "unknown"
"4351" 9 -1 0 "unknown"
"4352" 5 -1 0 "unknown"
"4353" 2 -1 0 "unknown"
"4354" 2 -1 0 "unknown"
"4355" 9 -1 0 "unknown"
"4356" 3 -1 0 "unknown"
"4357" 7 -1 0 "unknown"
"4358" 11 -1 0 "unknown"
"4359" 3 -1 0 "unknown"
"4360" 8 -1 0 "unknown"
"4361" 4 -1 0 "unknown"
"4362" 14 -1 0 "unknown"
"4363" 11 -1 0 "unknown"
"4364" 4 -1 0 "unknown"
"4365" 3 -1 0 "unknown"
"4366" 2 -1 0 "unknown"
"4367" 7 -1 0 "unknown"
"4368" 2 -1 0 "unknown"
"4369" 2 -1 0 "unknown"
"4370" 5 -1 0 "unknown"
"4371" 2 -1 0 "unknown"
"4372" 4 -1 0 "unknown"
"4373" 2 -1 0 "unknown"
"4374" 2 -1 0 "unknown"
"4375" 4 -1 0 "unknown"
"4376" 2 -1 0 "unknown"
"4377" 10 -1 0 "unknown"
"4378" 3 -1 0 "unknown"
"4379" 3 -1 0 "unknown"
"4380" 9 -1 0 "unknown"
"4381" 3 -1 0 "unknown"
"4382" 5 -1 0 "unknown"
"4383" 4 -1 0 "unknown"
"4384" 9 -1 0 "unknown"
"4385" 1 -1 0 "unknown"
"4386" 5 -1 0 "unknown"
"4387" 1 -1 0 "unknown"
"4388" 1 -1 0 "unknown"
"4389" 1 -1 0 "unknown"
"4390" 1 -1 0 "unknown"
"4391" 15 -1 0 "unknown"
"4392" 1 -1 0 "unknown"
"4393" 1 -1 0 "unknown"
"4394" 4 -1 0 "unknown"
"4395" 1 -1 0 "unknown"
"4396" 1 -1 0 "unknown"
"4397" 10 -1 0 "unknown"
"4398" 1 -1 0 "unknown"
"4399" 11 -1 0 "unknown"
"4400" 1 -1 0 "unknown"
"4401" 14 -1 0 "unknown"
"4402" 2 -1 0 "unknown"
"4403" 1 -1 0 "unknown"
"4404" 1 -1 0 "unknown"
"4405" 1 -1 0 "unknown"
"4406" 4 -1 0 "unknown"
"4407" 1 -1 0 "unknown"
"4408" 1 -1 0 "unknown"
"4409" 1 -1 0 "unknown"
"4410" 2 -1 0 "unknown"
"4411" 1 -1 0 "unknown"
"4412" 1 -1 0 "unknown"
"4413" 1 -1 0 "unknown"
"4414" 12 -1 0 "unknown"
"4415" 1 -1 0 "unknown"
"4416" 1 -1 0 "unknown"
"4417" 1 -1 0 "unknown"
"4418" 6 -1 0 "unknown"
"4419" 1 -1 0 "unknown"
"4420" 1 -1 0 "unknown"
"4421" 1 -1 0 "unknown"
"4422" 4 -1 0 "unknown"
"4423" 1 -1 0 "unknown"
"4424" 2 -1 0 "unknown"
"4425" 5 -1 0 "unknown"
"4426" 1 -1 0 "unknown"
"4427" 1 -1 0 "unknown"
"4428" 2 -1 0 "unknown"
"4429" 1 -1 0 "unknown"
"4430" 1 -1 0 "unknown"
"4431" 3 -1 0 "unknown"
"4432" 1 -1 0 "unknown"
"4433" 1 -1 0 "unknown"
"4434" 1 -1 0 "unknown"
"4435" 1 -1 0 "unknown"
"4436" 2 -1 0 "unknown"
"4437" 2 -1 0 "unknown"
"4438" 1 -1 0 "unknown"
"4439" 1 -1 0 "unknown"
"4440" 1 -1 0 "unknown"
"4441" 1 -1 0 "unknown"
"4442" 15 -1 0 "unknown"
"4443" 1 -1 0 "unknown"
"4444" 1 -1 0 "unknown"
"4445" 1 -1 0 "unknown"
"4446" 1 -1 0 "unknown"
"4447" 1 -1 0 "unknown"
"4448" 1 -1 0 "unknown"
"4449" 1 -1 0 "unknown"
"4450" 1 -1 0 "unknown"
"4451" 2 -1 0 "unknown"
"4452" 1 -1 0 "unknown"
"4453" 1 -1 0 "unknown"
"4454" 2 -1 0 "unknown"
"4455" 1 -1 0 "unknown"
"4456" 2 -1 0 "unknown"
"4457" 1 -1 0 "unknown"
"4458" 1 -1 0 "unknown"
"4459" 1 -1 0 "unknown"
"4460" 1 -1 0 "unknown"
"4461" 1 -1 0 "unknown"
"4462" 1 -1 0 "unknown"
"4463" 1 -1 0 "unknown"
"4464" 1 -1 0 "unknown"
"4465" 1 -1 0 "unknown"
"4466" 1 -1 0 "unknown"
"4467" 1 -1 0 "unknown"
"4468" 1 -1 0 "unknown"
"4469" 3 -1 0 "unknown"
"4470" 1 -1 0 "unknown"
"4471" 1 -1 0 "unknown"
"4472" 1 -1 0 "unknown"
"4473" 1 -1 0 "unknown"
"4474" 1 -1 0 "unknown"
"4475" 1 -1 0 "unknown"
"4476" 1 -1 0 "unknown"
"4477" 1 -1 0 "unknown"
"4478" 1 -1 0 "unknown"
"4479" 1 -1 0 "unknown"
"4480" 1 -1 0 "unknown"
"4481" 1 -1 0 "unknown"
"4482" 1 -1 0 "unknown"
"4483" 1 -1 0 "unknown"
"4484" 1 -1 0 "unknown"
"4485" 1 -1 0 "unknown"
"4486" 1 -1 0 "unknown"
"4487" 2 -1 0 "unknown"
"4488" 2 -1 0 "unknown"
"4489" 1 -1 0 "unknown"
"4490" 1 -1 0 "unknown"
"4491" 1 -1 0 "unknown"
"4492" 2 -1 0 "unknown"
"4493" 1 -1 0 "unknown"
"4494" 2 -1 0 "unknown"
"4495" 1 -1 0 "unknown"
"4496" 1 -1 0 "unknown"
"4497" 1 -1 0 "unknown"
"4498" 1 -1 0 "unknown"
"4499" 1 -1 0 "unknown"
"4500" 1 -1 0 "unknown"
"4501" 1 -1 0 "unknown"
"4502" 1 -1 0 "unknown"
"4503" 1 -1 0 "unknown"
"4504" 4 -1 0 "unknown"
"4505" 6 -1 0 "unknown"
"4506" 1 -1 0 "unknown"
"4507" 1 -1 0 "unknown"
"4508" 1 -1 0 "unknown"
"4509" 1 -1 0 "unknown"
"4510" 1 -1 0 "unknown"
"4511" 1 -1 0 "unknown"
"4512" 1 -1 0 "unknown"
"4513" 1 -1 0 "unknown"
"4514" 2 -1 0 "unknown"
"4515" 1 -1 0 "unknown"
"4516" 3 -1 0 "unknown"
"4517" 2 -1 0 "unknown"
"4518" 1 -1 0 "unknown"
"4519" 3 -1 0 "unknown"
"4520" 1 -1 0 "unknown"
"4521" 1 -1 0 "unknown"
"4522" 1 -1 0 "unknown"
"4523" 1 -1 0 "unknown"
"4524" 3 -1 0 "unknown"
"4525" 4 -1 0 "unknown"
"4526" 1 -1 0 "unknown"
"4527" 1 -1 0 "unknown"
"4528" 1 -1 0 "unknown"
"4529" 1 -1 0 "unknown"
"4530" 1 -1 0 "unknown"
"4531" 2 -1 0 "unknown"
"4532" 1 -1 0 "unknown"
"4533" 1 -1 0 "unknown"
"4534" 1 -1 0 "unknown"
"4535" 1 -1 0 "unknown"
"4536" 1 -1 0 "unknown"
"4537" 1 -1 0 "unknown"
"4538" 1 -1 0 "unknown"
"4539" 1 -1 0 "unknown"
"4540" 1 -1 0 "unknown"
"4541" 2 -1 0 "unknown"
"4542" 2 -1 0 "unknown"
"4543" 1 -1 0 "unknown"
"4544" 1 -1 0 "unknown"
"4545" 1 -1 0 "unknown"
"4546" 2 -1 0 "unknown"
"4547" 1 -1 0 "unknown"
"4548" 2 -1 0 "unknown"
"4549" 2 -1 0 "unknown"
"4550" 2 -1 0 "unknown"
"4551" 2 -1 0 "unknown"
"4552" 2 -1 0 "unknown"
"4553" 2 -1 0 "unknown"
"4554" 5 -1 0 "unknown"
"4555" 2 -1 0 "unknown"
"4556" 2 -1 0 "unknown"
"4557" 6 -1 0 "unknown"
"4558" 1 -1 0 "unknown"
"4559" 2 -1 0 "unknown"
"4560" 1 -1 0 "unknown"
"4561" 12 -1 0 "unknown"
"4562" 10 -1 0 "unknown"
"4563" 1 -1 0 "unknown"
"4564" 1 -1 0 "unknown"
"4565" 2 -1 0 "unknown"
"4566" 1 -1 0 "unknown"
"4567" 1 -1 0 "unknown"
"4568" 2 -1 0 "unknown"
"4569" 7 -1 0 "unknown"
"4570" 2 -1 0 "unknown"
"4571" 1 -1 0 "unknown"
"4572" 9 -1 0 "unknown"
"4573" 2 -1 0 "unknown"
"4574" 5 -1 0 "unknown"
"4575" 1 -1 0 "unknown"
"4576" 1 -1 0 "unknown"
"4577" 1 -1 0 "unknown"
"4578" 6 -1 0 "unknown"
"4579" 1 -1 0 "unknown"
"4580" 1 -1 0 "unknown"
"4581" 1 -1 0 "unknown"
"4582" 2 -1 0 "unknown"
"4583" 1 -1 0 "unknown"
"4584" 1 -1 0 "unknown"
"4585" 1 -1 0 "unknown"
"4586" 1 -1 0 "unknown"
"4587" 1 -1 0 "unknown"
"4588" 1 -1 0 "unknown"
"4589" 2 -1 0 "unknown"
"4590" 2 -1 0 "unknown"
"4591" 1 -1 0 "unknown"
"4592" 1 -1 0 "unknown"
"4593" 1 -1 0 "unknown"
"4594" 8 -1 0 "unknown"
"4595" 1 -1 0 "unknown"
"4596" 1 -1 0 "unknown"
"4597" 1 -1 0 "unknown"
"4598" 1 -1 0 "unknown"
"4599" 1 -1 0 "unknown"
"4600" 11 -1 0 "unknown"
"4601" 2 -1 0 "unknown"
"4602" 2 -1 0 "unknown"
"4603" 1 -1 0 "unknown"
"4604" 2 -1 0 "unknown"
"4605" 1 -1 0 "unknown"
"4606" 2 -1 0 "unknown"
"4607" 2 -1 0 "unknown"
"4608" 4 -1 0 "unknown"
"4609" 2 -1 0 "unknown"
"4610" 2 -1 0 "unknown"
"4611" 1 -1 0 "unknown"
"4612" 1 -1 0 "unknown"
"4613" 3 -1 0 "unknown"
"4614" 1 -1 0 "unknown"
"4615" 1 -1 0 "unknown"
"4616" 1 -1 0 "unknown"
"4617" 1 -1 0 "unknown"
"4618" 1 -1 0 "unknown"
"4619" 1 -1 0 "unknown"
"4620" 1 -1 0 "unknown"
"4621" 2 -1 0 "unknown"
"4622" 3 -1 0 "unknown"
"4623" 2 -1 0 "unknown"
"4624" 2 -1 0 "unknown"
"4625" 1 -1 0 "unknown"
"4626" 3 -1 0 "unknown"
"4627" 1 -1 0 "unknown"
"4628" 2 -1 0 "unknown"
"4629" 2 -1 0 "unknown"
"4630" 2 -1 0 "unknown"
"4631" 9 -1 0 "unknown"
"4632" 1 -1 0 "unknown"
"4633" 2 -1 0 "unknown"
"4634" 1 -1 0 "unknown"
"4635" 1 -1 0 "unknown"
"4636" 2 -1 0 "unknown"
"4637" 2 -1 0 "unknown"
"4638" 26 -1 0 "unknown"
"4639" 2 -1 0 "unknown"
"4640" 3 -1 0 "unknown"
"4641" 3 -1 0 "unknown"
"4642" 2 -1 0 "unknown"
"4643" 2 -1 0 "unknown"
"4644" 2 -1 0 "unknown"
"4645" 3 -1 0 "unknown"
"4646" 8 -1 0 "unknown"
"4647" 2 -1 0 "unknown"
"4648" 3 -1 0 "unknown"
"4649" 2 -1 0 "unknown"
"4650" 2 -1 0 "unknown"
"4651" 4 -1 0 "unknown"
"4652" 1 -1 0 "unknown"
"4653" 3 -1 0 "unknown"
"4654" 1 -1 0 "unknown"
"4655" 6 -1 0 "unknown"
"4656" 1 -1 0 "unknown"
"4657" 14 -1 0 "unknown"
"4658" 6 -1 0 "unknown"
"4659" 3 -1 0 "unknown"
"4660" 1 -1 0 "unknown"
"4661" 11 -1 0 "unknown"
"4662" 2 -1 0 "unknown"
"4663" 2 -1 0 "unknown"
"4664" 1 -1 0 "unknown"
"4665" 8 -1 0 "unknown"
"4666" 4 -1 0 "unknown"
"4667" 2 -1 0 "unknown"
"4668" 1 -1 0 "unknown"
"4669" 1 -1 0 "unknown"
"4670" 1 -1 0 "unknown"
"4671" 2 -1 0 "unknown"
"4672" 1 -1 0 "unknown"
"4673" 1 -1 0 "unknown"
"4674" 1 -1 0 "unknown"
"4675" 8 -1 0 "unknown"
"4676" 2 -1 0 "unknown"
"4677" 2 -1 0 "unknown"
"4678" 2 -1 0 "unknown"
"4679" 6 -1 0 "unknown"
"4680" 2 -1 0 "unknown"
"4681" 2 -1 0 "unknown"
"4682" 2 -1 0 "unknown"
"4683" 2 -1 0 "unknown"
"4684" 2 -1 0 "unknown"
"4685" 2 -1 0 "unknown"
"4686" 3 -1 0 "unknown"
"4687" 2 -1 0 "unknown"
"4688" 2 -1 0 "unknown"
"4689" 2 -1 0 "unknown"
"4690" 3 -1 0 "unknown"
"4691" 2 -1 0 "unknown"
"4692" 5 -1 0 "unknown"
"4693" 10 -1 0 "unknown"
"4694" 4 -1 0 "unknown"
"4695" 3 -1 0 "unknown"
"4696" 12 -1 0 "unknown"
"4697" 2 -1 0 "unknown"
"4698" 2 -1 0 "unknown"
"4699" 13 -1 0 "unknown"
"4700" 2 -1 0 "unknown"
"4701" 4 -1 0 "unknown"
"4702" 3 -1 0 "unknown"
"4703" 3 -1 0 "unknown"
"4704" 2 -1 0 "unknown"
"4705" 6 -1 0 "unknown"
"4706" 8 -1 0 "unknown"
"4707" 2 -1 0 "unknown"
"4708" 7 -1 0 "unknown"
"4709" 3 -1 0 "unknown"
"4710" 2 -1 0 "unknown"
"4711" 2 -1 0 "unknown"
"4712" 5 -1 0 "unknown"
"4713" 2 -1 0 "unknown"
"4714" 2 -1 0 "unknown"
"4715" 2 -1 0 "unknown"
"4716" 2 -1 0 "unknown"
"4717" 2 -1 0 "unknown"
"4718" 3 -1 0 "unknown"
"4719" 3 -1 0 "unknown"
"4720" 2 -1 0 "unknown"
"4721" 2 -1 0 "unknown"
"4722" 3 -1 0 "unknown"
"4723" 2 -1 0 "unknown"
"4724" 2 -1 0 "unknown"
"4725" 2 -1 0 "unknown"
"4726" 2 -1 0 "unknown"
"4727" 2 -1 0 "unknown"
"4728" 2 -1 0 "unknown"
"4729" 2 -1 0 "unknown"
"4730" 12 -1 0 "unknown"
"4731" 3 -1 0 "unknown"
"4732" 3 -1 0 "unknown"
"4733" 2 -1 0 "unknown"
"4734" 3 -1 0 "unknown"
"4735" 2 -1 0 "unknown"
"4736" 2 -1 0 "unknown"
"4737" 6 -1 0 "unknown"
"4738" 4 -1 0 "unknown"
"4739" 7 -1 0 "unknown"
"4740" 2 -1 0 "unknown"
"4741" 3 -1 0 "unknown"
"4742" 2 -1 0 "unknown"
"4743" 10 -1 0 "unknown"
"4744" 7 -1 0 "unknown"
"4745" 2 -1 0 "unknown"
"4746" 2 -1 0 "unknown"
"4747" 6 -1 0 "unknown"
"4748" 5 -1 0 "unknown"
"4749" 1 -1 0 "unknown"
"4750" 1 -1 0 "unknown"
"4751" 13 -1 0 "unknown"
"4752" 8 -1 0 "unknown"
"4753" 3 -1 0 "unknown"
"4754" 2 -1 0 "unknown"
"4755" 1 -1 0 "unknown"
"4756" 3 -1 0 "unknown"
"4757" 10 -1 0 "unknown"
"4758" 4 -1 0 "unknown"
"4759" 4 -1 0 "unknown"
"4760" 1 -1 0 "unknown"
"4761" 2 -1 0 "unknown"
"4762" 3 -1 0 "unknown"
"4763" 5 -1 0 "unknown"
"4764" 1 -1 0 "unknown"
"4765" 1 -1 0 "unknown"
"4766" 1 -1 0 "unknown"
"4767" 1 -1 0 "unknown"
"4768" 1 -1 0 "unknown"
"4769" 1 -1 0 "unknown"
"4770" 1 -1 0 "unknown"
"4771" 1 -1 0 "unknown"
"4772" 1 -1 0 "unknown"
"4773" 3 -1 0 "unknown"
"4774" 1 -1 0 "unknown"
"4775" 1 -1 0 "unknown"
"4776" 1 -1 0 "unknown"
"4777" 1 -1 0 "unknown"
"4778" 1 -1 0 "unknown"
"4779" 6 -1 0 "unknown"
"4780" 1 -1 0 "unknown"
"4781" 1 -1 0 "unknown"
"4782" 1 -1 0 "unknown"
"4783" 2 -1 0 "unknown"
"4784" 1 -1 0 "unknown"
"4785" 1 -1 0 "unknown"
"4786" 1 -1 0 "unknown"
"4787" 1 -1 0 "unknown"
"4788" 1 -1 0 "unknown"
"4789" 5 -1 0 "unknown"
"4790" 1 -1 0 "unknown"
"4791" 28 -1 0 "unknown"
"4792" 1 -1 0 "unknown"
"4793" 1 -1 0 "unknown"
"4794" 1 -1 0 "unknown"
"4795" 1 -1 0 "unknown"
"4796" 1 -1 0 "unknown"
"4797" 2 -1 0 "unknown"
